Order_ID,Order_Date,Product,Category,Region,Sales_Representative,Quantity,Cost_Amount,Sales_Amount
102762,2023-07-31,Smartwatch,Wearables,North,Anjali,4,68492,79629.5
102763,2022-05-17,Laptop,Electronics,East,Sneha,1,22751,34044.6
102764,2023-03-04,Headphones,Accessories,South,Neha,2,26414,30879.06
102765,2023-09-04,Mouse,Accessories,South,Vikram,3,73851,103435.93
102766,2024-06-29,Laptop,Electronics,South,Anjali,4,92972,131699.04
102767,2024-03-29,Camera,Electronics,East,Vikram,4,45160,52298.24
102768,2022-05-21,Smartphone,Electronics,South,Sneha,2,66240,97589.1
102769,2022-06-26,Camera,Electronics,South,Vikram,2,32192,41691.97
102770,2022-07-17,Keyboard,Accessories,West,Priya,4,123356,166722.19
102771,2023-09-16,Laptop,Electronics,South,Priya,2,69242,93952.7
102772,2023-11-22,Headphones,Accessories,North,Priya,4,84792,110397.66
102773,2023-02-05,Tablet,Electronics,South,Neha,2,30432,35204.01
102774,2023-04-16,Mouse,Accessories,East,Karan,2,62612,87700.71
102775,2022-08-06,Laptop,Electronics,East,Karan,4,73472,97917.19
102776,2024-07-17,Camera,Electronics,South,Amit,5,158150,181472.74
102777,2023-09-24,Laptop,Electronics,East,Vikram,4,26500,36573.41
102778,2024-08-08,Laptop,Electronics,East,Priya,1,35615,49188.07
102779,2024-06-24,Laptop,Electronics,South,Neha,2,73952,97571.87
102780,2022-06-24,Headphones,Accessories,West,Amit,3,88638,100712.23
102781,2022-01-23,Mouse,Accessories,West,Karan,2,46520,57734.0
102782,2022-08-23,Smartwatch,Wearables,West,Vikram,1,10614,11891.6
102783,2024-11-02,Smartwatch,Wearables,West,Vikram,3,3411,4403.73
102784,2024-07-17,Laptop,Electronics,North,Amit,3,117402,171709.68
102785,2023-06-07,Headphones,Accessories,South,Priya,4,94708,104264.15
102786,2023-03-07,Headphones,Accessories,East,Anjali,5,181380,218863.17
102787,2024-03-03,Keyboard,Accessories,East,Vikram,4,96400,136882.57
102788,2023-06-17,Laptop,Electronics,South,Vikram,3,50253,55476.51
102789,2024-09-05,Camera,Electronics,East,Anjali,3,81927,90453.09
102790,2024-03-20,Camera,Electronics,North,Vikram,5,121280,163040.03
102791,2024-07-01,Smartphone,Electronics,West,Rahul,2,77736,110049.29
102792,2024-05-20,Mouse,Accessories,South,Priya,5,60745,85687.03
102793,2023-06-24,Laptop,Electronics,East,Priya,4,47464,67011.16
102794,2024-10-20,Smartphone,Electronics,North,Neha,2,24760,30811.41
102795,2022-08-15,Camera,Electronics,East,Rahul,4,73132,106267.35
102796,2024-05-22,Camera,Electronics,North,Vikram,5,113630,125576.4
102797,2024-06-10,Laptop,Electronics,East,Sneha,2,11640,14257.55
102798,2024-11-02,Smartphone,Electronics,West,Rahul,5,46135,56970.96
102799,2022-07-29,Smartphone,Electronics,South,Rahul,1,12224,14255.98
102800,2024-01-11,Laptop,Electronics,West,Karan,3,119133,147068.54
102801,2023-02-01,Mouse,Accessories,West,Amit,2,40866,54529.7
102802,2022-01-31,Keyboard,Accessories,East,Karan,3,41682,54524.71
102803,2024-06-16,Smartphone,Electronics,West,Sneha,1,19622,24091.32
102804,2023-10-11,Keyboard,Accessories,South,Rahul,2,73274,102563.89
102805,2022-11-25,Tablet,Electronics,North,Neha,3,95811,132786.02
102806,2024-08-09,Mouse,Accessories,North,Sneha,3,63057,76442.65
102807,2023-09-13,Camera,Electronics,East,Vikram,2,16966,20856.16
102808,2022-06-11,Smartwatch,Wearables,South,Priya,3,18405,22362.22
102809,2024-02-15,Mouse,Accessories,South,Anjali,3,112011,128985.2
102810,2022-10-01,Keyboard,Accessories,North,Vikram,2,79038,110741.14
102811,2024-10-23,Keyboard,Accessories,North,Priya,3,60366,67520.01
102812,2024-11-17,Keyboard,Accessories,West,Karan,3,117015,135764.57
102813,2022-11-22,Headphones,Accessories,East,Vikram,4,39756,45406.19
102814,2024-07-28,Mouse,Accessories,North,Sneha,4,113636,162514.89
102815,2023-06-24,Smartphone,Electronics,North,Karan,1,35841,40056.02
102816,2023-05-03,Smartphone,Electronics,South,Neha,4,133572,182439.44
102817,2024-04-01,Headphones,Accessories,South,Priya,4,47612,53220.21
102818,2024-12-24,Smartphone,Electronics,South,Vikram,1,34574,48907.6
102819,2022-12-22,Headphones,Accessories,North,Karan,3,106107,155455.84
102820,2022-08-23,Keyboard,Accessories,East,Vikram,3,100209,129744.33
102821,2022-08-15,Laptop,Electronics,West,Amit,4,109812,156132.54
102822,2022-02-18,Mouse,Accessories,East,Karan,1,7811,10799.21
102823,2022-04-28,Tablet,Electronics,North,Karan,3,97575,138386.15
102824,2022-02-23,Keyboard,Accessories,West,Rahul,5,105575,148513.42
102825,2023-07-19,Tablet,Electronics,East,Amit,2,68160,80575.15
102826,2024-12-03,Camera,Electronics,North,Amit,2,53640,69722.54
102827,2022-02-22,Keyboard,Accessories,East,Vikram,2,48904,72581.64
102828,2023-07-12,Smartwatch,Wearables,North,Neha,4,71016,87876.13
102829,2024-05-17,Smartphone,Electronics,South,Anjali,2,31454,46809.68
102830,2023-02-02,Smartwatch,Wearables,East,Vikram,2,28520,38024.71
102831,2023-11-06,Laptop,Electronics,South,Rahul,5,46630,59902.98
102832,2023-01-22,Tablet,Electronics,South,Amit,3,43317,59045.53
102833,2022-04-21,Mouse,Accessories,West,Rahul,5,169680,242020.64
102834,2023-09-06,Keyboard,Accessories,West,Rahul,4,72708,91443.63
102835,2022-01-17,Mouse,Accessories,East,Priya,2,17920,19948.22
102836,2024-06-02,Laptop,Electronics,North,Vikram,3,27519,38073.16
102837,2023-06-25,Laptop,Electronics,West,Amit,2,56732,84103.3
102838,2022-06-20,Smartphone,Electronics,West,Priya,2,73316,98976.21
102839,2023-02-13,Laptop,Electronics,South,Vikram,4,39812,46793.66
102840,2024-01-10,Keyboard,Accessories,South,Karan,2,32808,39346.54
102841,2024-05-07,Keyboard,Accessories,North,Anjali,1,15896,23270.16
102842,2022-08-18,Mouse,Accessories,West,Vikram,3,86610,95740.85
102843,2022-04-29,Mouse,Accessories,West,Karan,3,67299,88800.94
102844,2024-02-23,Tablet,Electronics,North,Priya,1,30849,35891.92
102845,2023-04-10,Keyboard,Accessories,West,Karan,4,19336,23456.61
102846,2022-04-14,Smartwatch,Wearables,East,Priya,2,63920,78160.91
102847,2023-11-29,Tablet,Electronics,East,Vikram,2,55536,65960.83
102848,2022-06-24,Smartphone,Electronics,North,Neha,3,67704,95932.56
102849,2024-01-15,Tablet,Electronics,South,Anjali,4,114988,141766.83
102850,2023-10-27,Headphones,Accessories,North,Rahul,4,94536,117053.91
102851,2022-02-02,Mouse,Accessories,East,Anjali,4,67140,86019.95
102852,2022-02-24,Smartwatch,Wearables,West,Neha,2,71006,103733.95
102853,2023-06-03,Mouse,Accessories,West,Amit,4,87468,120292.05
102854,2024-01-26,Headphones,Accessories,South,Neha,1,24636,27708.11
102855,2022-01-12,Headphones,Accessories,South,Neha,5,191435,213584.94
102856,2023-12-21,Camera,Electronics,East,Karan,4,99700,132257.6
102857,2023-07-09,Keyboard,Accessories,South,Sneha,5,149825,217969.04
102858,2023-01-08,Smartphone,Electronics,North,Vikram,2,38922,47846.84
102859,2023-04-29,Laptop,Electronics,East,Anjali,4,135772,162805.39
102860,2024-08-30,Headphones,Accessories,West,Sneha,3,57969,81114.65
102861,2023-09-15,Tablet,Electronics,West,Anjali,2,20746,27816.99
102862,2022-11-03,Laptop,Electronics,West,Priya,1,6087,8071.43
102863,2023-04-02,Tablet,Electronics,South,Amit,1,39213,45476.12
102864,2022-06-09,Mouse,Accessories,East,Sneha,5,131760,154209.87
102865,2022-11-27,Tablet,Electronics,South,Karan,5,190175,230628.1
102866,2024-02-15,Laptop,Electronics,North,Amit,3,22512,26625.74
102867,2022-08-13,Laptop,Electronics,East,Anjali,3,84969,126482.98
102868,2024-09-09,Keyboard,Accessories,South,Rahul,1,39877,44161.56
102869,2023-12-30,Tablet,Electronics,West,Priya,4,30524,41220.3
102870,2024-12-04,Smartphone,Electronics,West,Karan,1,18196,23782.89
102871,2024-12-18,Keyboard,Accessories,North,Neha,1,26149,32144.98
102872,2023-10-06,Smartwatch,Wearables,North,Vikram,3,13797,20075.12
102873,2023-09-08,Camera,Electronics,North,Rahul,5,160355,219376.07
102874,2022-07-14,Smartwatch,Wearables,West,Neha,3,93240,139798.62
102875,2023-05-04,Smartphone,Electronics,South,Sneha,3,87492,102143.62
102876,2022-06-06,Keyboard,Accessories,West,Vikram,3,48246,54766.31
102877,2023-09-02,Camera,Electronics,West,Amit,1,26969,31169.66
102878,2023-02-16,Keyboard,Accessories,West,Rahul,4,91608,110636.48
102879,2023-04-16,Laptop,Electronics,South,Vikram,1,24736,31333.46
102880,2023-05-31,Camera,Electronics,West,Vikram,2,51220,74015.02
102881,2023-01-28,Mouse,Accessories,North,Karan,3,71790,87112.62
102882,2023-09-23,Tablet,Electronics,North,Neha,3,115344,169105.53
102883,2023-08-31,Smartwatch,Wearables,North,Sneha,2,36526,46941.87
102884,2024-09-06,Camera,Electronics,North,Neha,3,52587,71456.69
102885,2023-03-10,Tablet,Electronics,West,Amit,3,116040,139916.75
102886,2023-06-24,Keyboard,Accessories,West,Amit,3,15456,17966.14
102887,2022-10-05,Smartphone,Electronics,West,Sneha,2,14668,21236.08
102888,2022-08-21,Camera,Electronics,North,Priya,1,37719,43143.09
102889,2022-12-28,Tablet,Electronics,South,Anjali,3,68961,97208.01
102890,2022-01-26,Keyboard,Accessories,East,Sneha,4,30336,40419.5
102891,2024-11-14,Keyboard,Accessories,East,Anjali,2,30384,43888.32
102892,2023-05-22,Keyboard,Accessories,East,Priya,5,15775,21881.93
102893,2022-09-24,Smartphone,Electronics,South,Sneha,2,69164,83872.81
102894,2023-04-06,Laptop,Electronics,West,Sneha,1,5772,7675.44
102895,2023-04-01,Smartphone,Electronics,East,Amit,2,1436,1587.11
102896,2024-12-27,Smartphone,Electronics,East,Anjali,5,156960,202492.11
102897,2024-10-03,Mouse,Accessories,West,Priya,4,151884,172298.04
102898,2024-05-12,Smartwatch,Wearables,East,Sneha,5,110075,139968.95
102899,2023-05-06,Keyboard,Accessories,West,Vikram,2,69614,79627.61
102900,2024-12-08,Tablet,Electronics,East,Neha,5,68225,101122.54
102901,2023-07-18,Camera,Electronics,West,Amit,2,36972,48404.75
102902,2022-08-04,Smartwatch,Wearables,North,Vikram,4,78352,114808.18
102903,2023-07-13,Keyboard,Accessories,South,Vikram,4,22256,24680.71
102904,2022-06-08,Headphones,Accessories,East,Rahul,1,22696,30754.47
102905,2023-05-04,Smartphone,Electronics,West,Amit,4,48412,59197.31
102906,2023-11-17,Headphones,Accessories,North,Anjali,3,8964,11408.77
102907,2024-03-04,Keyboard,Accessories,West,Sneha,5,128460,186168.72
102908,2022-01-05,Smartwatch,Wearables,East,Karan,5,146985,219302.86
102909,2022-12-27,Tablet,Electronics,East,Karan,2,38604,46270.63
102910,2023-04-04,Smartwatch,Wearables,East,Vikram,4,67644,100065.86
102911,2022-09-05,Mouse,Accessories,East,Vikram,1,30166,41493.05
102912,2024-08-03,Tablet,Electronics,East,Amit,1,13270,19647.11
102913,2023-02-26,Tablet,Electronics,North,Anjali,1,8477,11231.57
102914,2022-01-15,Keyboard,Accessories,West,Rahul,3,113787,168894.33
102915,2024-01-06,Laptop,Electronics,West,Amit,4,130124,189588.35
102916,2022-10-04,Keyboard,Accessories,East,Rahul,1,5049,5813.6
102917,2023-03-29,Smartphone,Electronics,West,Sneha,3,62511,76533.22
102918,2023-08-21,Smartwatch,Wearables,North,Neha,5,139325,166803.41
102919,2023-03-22,Tablet,Electronics,East,Neha,2,42290,56196.63
102920,2022-07-29,Keyboard,Accessories,South,Rahul,4,100028,142151.77
102921,2023-12-15,Keyboard,Accessories,North,Vikram,4,21892,30731.21
102922,2022-10-29,Smartwatch,Wearables,East,Priya,5,44680,62136.46
102923,2022-01-03,Smartwatch,Wearables,West,Neha,4,42344,52934.49
102924,2024-09-16,Mouse,Accessories,North,Anjali,4,72960,84331.16
102925,2023-06-04,Tablet,Electronics,East,Karan,4,104072,123245.54
102926,2023-05-08,Camera,Electronics,West,Amit,4,81404,113694.6
102927,2023-09-12,Mouse,Accessories,West,Sneha,3,46026,53344.77
102928,2022-11-27,Headphones,Accessories,East,Priya,3,91362,108645.74
102929,2022-11-29,Smartphone,Electronics,North,Vikram,2,4490,5701.5
102930,2022-02-19,Smartphone,Electronics,East,Anjali,4,52788,59589.47
102931,2024-05-12,Camera,Electronics,East,Karan,5,137165,162551.06
102932,2022-09-29,Laptop,Electronics,East,Anjali,1,4379,5079.23
102933,2023-08-03,Mouse,Accessories,East,Amit,2,41322,61178.41
102934,2023-07-14,Camera,Electronics,East,Karan,1,18999,22354.42
102935,2023-11-27,Laptop,Electronics,West,Priya,1,23141,33431.99
102936,2023-03-22,Laptop,Electronics,East,Rahul,4,142140,162880.97
102937,2024-10-13,Camera,Electronics,North,Amit,5,95755,138640.72
102938,2022-12-23,Smartphone,Electronics,South,Anjali,1,10188,13649.61
102939,2022-10-01,Headphones,Accessories,East,Karan,1,11488,16541.37
102940,2024-11-08,Smartphone,Electronics,North,Sneha,2,47940,69366.28
102941,2022-11-07,Keyboard,Accessories,South,Vikram,5,188745,252644.51
102942,2024-05-19,Smartphone,Electronics,North,Sneha,5,121745,178609.37
102943,2024-06-04,Smartphone,Electronics,West,Karan,1,34197,45624.93
102944,2022-06-03,Mouse,Accessories,West,Vikram,5,41365,57291.6
102945,2023-09-12,Camera,Electronics,South,Priya,2,73184,92682.57
102946,2024-06-01,Camera,Electronics,South,Priya,2,59152,86694.77
102947,2024-03-07,Keyboard,Accessories,South,Vikram,2,10174,14545.41
102948,2022-05-05,Keyboard,Accessories,West,Sneha,4,134496,156914.5
102949,2023-09-11,Mouse,Accessories,West,Sneha,1,16287,21670.75
102950,2022-09-02,Camera,Electronics,North,Vikram,5,104740,152787.48
102951,2024-04-27,Smartphone,Electronics,West,Priya,2,11998,17003.88
102952,2023-03-26,Headphones,Accessories,South,Rahul,1,4341,6446.48
102953,2024-07-18,Laptop,Electronics,East,Neha,1,25902,30888.67
102954,2023-06-04,Smartwatch,Wearables,East,Karan,4,94220,117490.82
102955,2022-12-28,Laptop,Electronics,South,Anjali,5,5825,7589.26
102956,2022-01-08,Keyboard,Accessories,West,Rahul,5,163855,195490.1
102957,2023-04-23,Keyboard,Accessories,South,Karan,2,47474,59704.16
102958,2023-05-10,Laptop,Electronics,West,Sneha,2,57534,75658.11
102959,2024-04-12,Smartwatch,Wearables,East,Anjali,1,11274,13264.26
102960,2024-11-28,Smartphone,Electronics,North,Rahul,5,5265,6332.08
102961,2023-08-16,Headphones,Accessories,West,Sneha,5,71800,82565.48
102962,2022-07-06,Headphones,Accessories,North,Vikram,2,50806,70384.22
102963,2024-01-24,Laptop,Electronics,East,Vikram,3,22635,28171.99
102964,2022-04-03,Smartwatch,Wearables,North,Anjali,1,9880,11738.49
102965,2022-03-27,Mouse,Accessories,North,Sneha,5,167085,217700.0
102966,2024-12-03,Keyboard,Accessories,South,Sneha,4,131044,147725.86
102967,2022-05-17,Tablet,Electronics,North,Amit,4,55372,81361.55
102968,2023-02-25,Smartphone,Electronics,East,Neha,3,10059,12249.72
102969,2022-03-15,Mouse,Accessories,West,Sneha,2,21256,30918.67
102970,2022-06-20,Laptop,Electronics,North,Anjali,2,6472,8407.44
102971,2022-06-19,Headphones,Accessories,West,Karan,2,68448,98569.24
102972,2024-05-21,Keyboard,Accessories,South,Priya,4,47760,57255.92
102973,2022-11-18,Mouse,Accessories,East,Neha,2,11360,13292.43
102974,2023-04-01,Mouse,Accessories,East,Karan,4,123136,177286.87
102975,2024-08-01,Camera,Electronics,West,Anjali,3,36438,43185.21
102976,2024-02-29,Camera,Electronics,East,Amit,1,19529,27310.88
102977,2023-09-05,Smartwatch,Wearables,South,Sneha,5,103290,127855.82
102978,2024-06-07,Smartwatch,Wearables,West,Karan,3,44526,62304.23
102979,2022-12-15,Laptop,Electronics,East,Karan,4,153124,224029.37
102980,2022-01-10,Mouse,Accessories,South,Karan,3,1752,2615.13
102981,2024-01-10,Tablet,Electronics,South,Neha,5,12175,15144.77
102982,2023-10-29,Headphones,Accessories,North,Sneha,1,30966,38614.92
102983,2023-06-30,Laptop,Electronics,East,Karan,5,48810,72851.61
102984,2022-05-09,Tablet,Electronics,West,Priya,4,48416,69942.3
102985,2023-08-24,Keyboard,Accessories,North,Anjali,5,118165,132112.82
102986,2023-08-28,Smartwatch,Wearables,West,Sneha,3,87501,116322.08
102987,2022-11-23,Camera,Electronics,North,Rahul,2,71482,83812.5
102988,2024-09-06,Smartphone,Electronics,South,Priya,3,102009,152769.19
102989,2023-02-08,Mouse,Accessories,North,Amit,4,13352,15429.16
102990,2023-09-21,Keyboard,Accessories,North,Vikram,1,35830,47429.57
102991,2023-12-19,Camera,Electronics,North,Neha,5,69700,95215.73
102992,2024-11-06,Headphones,Accessories,East,Anjali,1,37174,54825.18
102993,2022-10-01,Headphones,Accessories,North,Rahul,4,138160,198798.88
102994,2023-11-16,Camera,Electronics,South,Neha,5,190520,228300.48
102995,2022-04-26,Keyboard,Accessories,West,Neha,3,105390,140068.54
102996,2024-05-10,Camera,Electronics,East,Karan,3,112482,166634.16
102997,2023-11-24,Tablet,Electronics,South,Priya,4,107356,149685.05
102998,2022-11-20,Laptop,Electronics,East,Rahul,5,154420,212379.16
102999,2024-08-18,Smartwatch,Wearables,West,Karan,3,99429,139395.52
103000,2022-04-24,Tablet,Electronics,West,Anjali,4,69704,85666.39
103001,2024-12-17,Smartphone,Electronics,West,Rahul,4,157908,219760.71
103002,2022-06-03,Camera,Electronics,East,Sneha,1,24152,28816.76
103003,2022-11-11,Smartphone,Electronics,East,Sneha,3,32310,41073.8
103004,2024-11-30,Smartphone,Electronics,West,Priya,5,88840,129348.51
103005,2022-04-15,Tablet,Electronics,West,Karan,3,110751,122666.53
103006,2022-12-20,Smartwatch,Wearables,South,Rahul,3,62451,79045.95
103007,2024-10-12,Keyboard,Accessories,West,Vikram,3,110802,133707.95
103008,2024-01-03,Headphones,Accessories,North,Sneha,4,63792,75238.57
103009,2023-12-10,Laptop,Electronics,East,Anjali,2,20826,29894.27
103010,2023-10-13,Mouse,Accessories,South,Karan,2,18132,24996.76
103011,2024-04-03,Headphones,Accessories,East,Neha,1,32944,37722.63
103012,2024-08-04,Smartwatch,Wearables,West,Sneha,3,48315,62702.5
103013,2023-10-23,Mouse,Accessories,North,Amit,2,2114,2720.22
103014,2022-04-09,Headphones,Accessories,West,Rahul,1,6540,7566.85
103015,2023-08-11,Camera,Electronics,East,Vikram,4,137584,195356.22
103016,2022-10-09,Camera,Electronics,South,Anjali,3,66912,83417.16
103017,2023-02-07,Tablet,Electronics,East,Sneha,5,48960,68777.79
103018,2023-12-01,Smartphone,Electronics,South,Priya,4,106440,125261.26
103019,2022-07-18,Mouse,Accessories,North,Rahul,1,5849,7171.05
103020,2022-11-23,Smartwatch,Wearables,West,Amit,4,123496,140546.89
103021,2022-06-03,Smartwatch,Wearables,West,Rahul,5,97545,112897.77
103022,2023-07-06,Headphones,Accessories,North,Rahul,4,2228,3237.89
103023,2023-02-09,Tablet,Electronics,East,Sneha,1,9003,10296.24
103024,2023-04-07,Headphones,Accessories,North,Rahul,5,143965,163874.28
103025,2022-05-12,Headphones,Accessories,West,Priya,5,98105,144817.79
103026,2024-03-01,Smartwatch,Wearables,South,Amit,4,23972,32562.64
103027,2024-05-23,Headphones,Accessories,West,Sneha,5,185725,211794.55
103028,2022-03-25,Smartphone,Electronics,East,Amit,4,11128,16566.11
103029,2024-01-24,Headphones,Accessories,South,Priya,3,71010,82289.23
103030,2023-09-20,Mouse,Accessories,East,Anjali,5,9655,13580.13
103031,2022-08-09,Smartphone,Electronics,West,Rahul,4,140172,156143.27
103032,2023-07-07,Smartwatch,Wearables,West,Anjali,3,63273,85406.95
103033,2022-04-22,Tablet,Electronics,South,Rahul,5,59255,78138.48
103034,2023-09-07,Camera,Electronics,East,Sneha,3,98949,117076.61
103035,2024-07-12,Mouse,Accessories,South,Amit,5,158475,215091.53
103036,2023-04-20,Smartphone,Electronics,South,Rahul,1,37653,50711.86
103037,2024-04-15,Tablet,Electronics,East,Vikram,1,23235,32978.38
103038,2022-09-28,Tablet,Electronics,South,Neha,4,62812,91099.36
103039,2023-02-25,Smartphone,Electronics,North,Anjali,2,8948,11668.57
103040,2023-12-08,Smartwatch,Wearables,South,Rahul,1,39173,50772.83
103041,2022-02-09,Laptop,Electronics,West,Anjali,2,75466,101776.34
103042,2022-07-08,Tablet,Electronics,East,Vikram,3,60558,84277.54
103043,2024-09-20,Tablet,Electronics,West,Anjali,3,39408,48963.2
103044,2023-06-20,Smartwatch,Wearables,North,Rahul,2,71140,92614.09
103045,2024-10-24,Smartwatch,Wearables,North,Karan,4,118492,158073.27
103046,2022-10-17,Headphones,Accessories,South,Amit,5,161560,241588.95
103047,2023-03-09,Smartwatch,Wearables,West,Amit,2,58520,78129.17
103048,2023-04-16,Tablet,Electronics,South,Vikram,2,10932,13005.52
103049,2023-09-20,Smartphone,Electronics,South,Anjali,2,37852,50539.84
103050,2022-10-06,Laptop,Electronics,West,Neha,2,29324,41868.8
103051,2024-05-26,Keyboard,Accessories,North,Neha,2,33116,47785.11
103052,2023-08-04,Headphones,Accessories,North,Neha,4,13992,19870.04
103053,2024-05-12,Keyboard,Accessories,North,Amit,1,1409,2050.49
103054,2022-09-11,Smartphone,Electronics,East,Karan,5,175740,216846.73
103055,2022-06-30,Laptop,Electronics,East,Karan,1,12997,16935.46
103056,2023-11-12,Laptop,Electronics,South,Priya,2,38888,54903.5
103057,2024-04-04,Laptop,Electronics,East,Amit,1,8027,9678.8
103058,2023-12-01,Camera,Electronics,East,Priya,4,155856,194606.88
103059,2023-07-20,Smartphone,Electronics,West,Anjali,3,10716,15350.27
103060,2023-11-11,Mouse,Accessories,South,Anjali,1,12518,17625.77
103061,2023-01-26,Headphones,Accessories,South,Rahul,5,150760,224403.22
103062,2022-07-31,Headphones,Accessories,West,Neha,4,19904,29823.95
103063,2023-01-19,Laptop,Electronics,North,Priya,3,92196,110293.87
103064,2022-12-08,Smartphone,Electronics,West,Sneha,4,111928,163435.03
103065,2024-04-23,Camera,Electronics,North,Anjali,2,75514,85920.3
103066,2024-11-27,Laptop,Electronics,South,Priya,3,64125,88743.88
103067,2023-02-24,Smartwatch,Wearables,South,Amit,5,83595,99314.18
103068,2024-01-21,Mouse,Accessories,East,Neha,3,92844,113281.24
103069,2022-11-02,Keyboard,Accessories,East,Anjali,5,74335,109906.41
103070,2023-12-03,Headphones,Accessories,West,Neha,2,51240,61757.55
103071,2024-05-18,Keyboard,Accessories,East,Karan,5,36775,50354.95
103072,2023-06-21,Tablet,Electronics,South,Priya,4,14388,16851.97
103073,2022-07-25,Laptop,Electronics,South,Karan,1,20389,23189.55
103074,2023-05-11,Smartwatch,Wearables,North,Priya,4,6336,7829.57
103075,2024-12-06,Headphones,Accessories,East,Amit,4,135280,182584.5
103076,2023-05-19,Keyboard,Accessories,North,Amit,3,67332,80743.06
103077,2024-11-11,Mouse,Accessories,South,Rahul,2,68842,83991.89
103078,2022-08-01,Camera,Electronics,East,Priya,1,22357,30930.73
103079,2022-11-06,Smartphone,Electronics,North,Anjali,5,92850,105952.84
103080,2023-10-23,Headphones,Accessories,South,Priya,3,74925,95811.25
103081,2024-01-23,Mouse,Accessories,North,Neha,2,45438,67098.01
103082,2022-09-29,Keyboard,Accessories,East,Vikram,1,31989,40267.39
103083,2024-07-26,Smartphone,Electronics,North,Neha,4,94712,120632.82
103084,2022-02-01,Keyboard,Accessories,North,Anjali,2,27966,39020.45
103085,2023-03-19,Smartphone,Electronics,South,Vikram,2,68146,96195.21
103086,2022-06-11,Camera,Electronics,East,Karan,2,68376,96262.64
103087,2024-02-06,Camera,Electronics,West,Rahul,4,128116,192064.69
103088,2022-09-11,Laptop,Electronics,West,Amit,5,173555,195870.78
103089,2023-06-05,Laptop,Electronics,North,Priya,3,103434,154416.75
103090,2024-09-03,Headphones,Accessories,South,Anjali,5,150885,223321.24
103091,2022-01-10,Camera,Electronics,East,Karan,1,16504,23779.88
103092,2023-12-27,Smartwatch,Wearables,South,Rahul,3,32316,41417.81
103093,2023-05-20,Keyboard,Accessories,East,Neha,1,6712,9721.4
103094,2024-02-24,Keyboard,Accessories,South,Rahul,4,86284,102534.12
103095,2023-03-12,Keyboard,Accessories,West,Karan,5,51000,72249.78
103096,2022-06-02,Headphones,Accessories,West,Amit,2,60960,71572.85
103097,2024-07-05,Keyboard,Accessories,West,Neha,3,53391,76143.3
103098,2024-05-18,Tablet,Electronics,South,Sneha,2,58250,78393.53
103099,2024-01-23,Smartphone,Electronics,South,Neha,1,29331,33414.24
103100,2023-07-17,Keyboard,Accessories,North,Amit,2,59734,87099.81
103101,2023-05-04,Mouse,Accessories,West,Anjali,2,71676,95413.86
103102,2024-06-13,Smartphone,Electronics,North,Vikram,4,82484,112384.39
103103,2022-04-14,Laptop,Electronics,South,Neha,4,144188,174958.3
103104,2024-10-21,Keyboard,Accessories,East,Karan,5,127070,184080.49
103105,2024-10-03,Mouse,Accessories,West,Vikram,1,17678,23301.02
103106,2023-02-11,Smartwatch,Wearables,West,Neha,4,8888,11273.97
103107,2022-06-16,Mouse,Accessories,West,Priya,4,57540,75591.03
103108,2023-05-24,Camera,Electronics,West,Rahul,5,3010,4157.79
103109,2022-11-09,Camera,Electronics,West,Vikram,3,83805,115484.89
103110,2024-02-02,Laptop,Electronics,South,Karan,5,68810,85532.95
103111,2023-11-12,Tablet,Electronics,West,Amit,2,15906,19947.77
103112,2023-04-22,Headphones,Accessories,West,Karan,2,25448,33715.94
103113,2022-03-14,Headphones,Accessories,North,Priya,4,26688,39225.03
103114,2023-08-05,Smartwatch,Wearables,East,Vikram,4,47008,65725.27
103115,2022-09-19,Laptop,Electronics,West,Neha,5,92090,115680.33
103116,2022-09-02,Laptop,Electronics,North,Anjali,5,38485,47521.78
103117,2023-07-15,Tablet,Electronics,South,Neha,1,32091,42021.71
103118,2022-06-24,Keyboard,Accessories,North,Sneha,2,28354,41056.49
103119,2022-04-19,Headphones,Accessories,West,Karan,5,57695,63664.8
103120,2022-07-02,Keyboard,Accessories,North,Neha,3,84855,117455.82
103121,2022-07-11,Laptop,Electronics,North,Neha,1,5070,6174.27
103122,2022-03-06,Keyboard,Accessories,South,Priya,5,36030,42636.42
103123,2024-08-20,Camera,Electronics,North,Amit,4,48620,53718.06
103124,2024-05-13,Smartwatch,Wearables,South,Sneha,5,168510,245794.79
103125,2023-01-04,Headphones,Accessories,South,Sneha,4,39796,58297.14
103126,2024-04-30,Tablet,Electronics,North,Sneha,4,100520,113041.47
103127,2022-02-12,Smartwatch,Wearables,West,Vikram,2,19244,25185.13
103128,2023-05-03,Smartphone,Electronics,East,Rahul,2,22982,26682.79
103129,2022-03-19,Camera,Electronics,North,Karan,5,126935,178150.1
103130,2024-04-05,Tablet,Electronics,North,Anjali,5,71795,98083.21
103131,2023-11-05,Mouse,Accessories,North,Amit,3,72420,88269.29
103132,2023-12-02,Smartwatch,Wearables,East,Rahul,1,26032,29853.08
103133,2024-01-29,Laptop,Electronics,East,Amit,1,39729,56911.33
103134,2023-12-29,Smartphone,Electronics,South,Anjali,5,196320,268899.7
103135,2024-07-13,Tablet,Electronics,East,Karan,2,76240,84071.98
103136,2024-06-20,Laptop,Electronics,East,Sneha,3,9036,12208.98
103137,2024-06-07,Camera,Electronics,North,Priya,1,15946,22708.99
103138,2024-09-19,Mouse,Accessories,South,Priya,5,112060,149746.59
103139,2022-12-05,Smartphone,Electronics,West,Priya,2,69062,87700.83
